standard_id,query,expected_tier_name,expected_factor_name,expected_scope3_category,top3_hit,first_choice_hit,hit_terms,result_tier,best_name,best_source,best_similarity,latency_sec
RB-00813,氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,Tier 1 - 台灣本地,氮氣,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10287574999999549
RB-00814,氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,Tier 1 - 台灣本地,氮氣,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10259466699999109
RB-00815,其他電力 其他未分類製程-其他未歸類設施 外購電力 千度,Tier 2 - 國際產業,"Electricity Low Voltage, domestic use General",,True,True,1:electricity low voltage domestic use general | 2:electricity | 3:electricity,2,"Electricity Low Voltage, domestic use General",Idemat,0.7827832698822021,0.10122587499999725
RB-00816,柴油 引擎發電程序-柴油引擎 固定 (E) 公秉,Tier 1 - 台灣本地,柴油（於水路運輸移動源使用，2017）,,False,False,,1,柴油(未燃燒，2022),Taiwan EPA/MOE,1.0,0.10181691699999362
RB-00817,柴油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,True,False,3:柴油 於鐵路運輸與非道路運輸移動源使用,1,柴油(於捕撈移動源使用，2021),Taiwan EPA,1.0,0.10043941600000039
RB-00818,車用汽油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.09993470899999579
RB-00819,車用汽油 非製造程序-堆高機 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2018）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.09989916700000379
RB-00820,滅火器 消防活動-消防設施 逸散 (F) 公噸,Tier 2 - 國際產業,Blast furnace gas,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10070366600000114
RB-00821,水肥 水肥處理程序-化糞池 逸散 (F) 人小時,Tier 1 - 台灣本地,廢(污)水處理服務(科技部新竹科學工業園區管理局竹南園區污水處理廠),,False,False,,2,Sewage Treatment Facilities,EPA Supply Chain v1.3.0,0.7956345677375793,0.1019096659999974
RB-00822,乙炔 維修保養程序-其他未歸類設施 製程 (P) 公噸,Tier 1 - 台灣本地,再生料-廢壓縮機/廢馬達二次拆解-廢鋁,,False,False,,1,乙炔,Taiwan EPA,1.0,0.10141775000001019
RB-00823,銲條、棒 維修保養程序-點焊設施 製程 (P) 公噸,Tier 2 - 國際產業,"Mechanical recycled pellets (rPET, rPE, rPP, rPVC), downcycl",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10183920800000124
RB-00824,R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11617458299998873
RB-00825,冷媒-R-410A，HFC-32/HFC-125(50.0/50.0) 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11324079199999915
RB-00826,R-507A，HFC-125/HFC-143a(50.0/50.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11116454199999737
RB-00827,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.12076225000001273
RB-00828,PFC-14，四氟化碳，CF4 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.1117840000000001
RB-00829,R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11721099999999751
RB-00830,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-冰水機 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11872770799999444
RB-00831,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11947358400000496
RB-00832,R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11638516700000423
RB-00833,R-508A，HFC-23/PFC-116(39.0/61.0) 冷媒補充-住宅及商業建築冷氣機 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11451145799999551
RB-00834,採購貨物上游運輸與配送產生之排放 陸運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.82,0.0017555829999906791
RB-00835,貨物下游運輸與配送產生之排放 陸運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.82,0.001509833999989496
RB-00836,採購貨物上游運輸與配送產生之排放 海運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0015002499999923202
RB-00837,貨物下游運輸與配送產生之排放 海運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0014680410000096344
RB-00838,採購貨物上游運輸與配送產生之排放 空運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0014572090000086746
RB-00839,貨物下游運輸與配送產生之排放 空運 -- tkm,Tier 1 - 台灣本地,國內海運貨物運輸服務(柴油動力),,False,False,,3,Other land transportation services,EXIOBASE,0.77,0.0015950000000088949
RB-00840,食品級CO2 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Smoked lardoons, raw",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09750333300000591
RB-00841,砂糖 購買商品之上游排放 公噸,Tier 1 - 台灣本地,甘蔗吸管,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.0976445840000082
RB-00842,砂糖 購買商品之上游排放 公噸,Tier 1 - 台灣本地,甘蔗吸管,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.097464875
RB-00843,酵母 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Baker's yeast, dehydrated",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09728120799999829
RB-00844,麵粉 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Wheat flour, type 55 (for pastry)",,False,False,,1,麵粉,Taiwan EPA,1.0,0.13693308400000603
RB-00845,瓦楞紙箱 購買商品之上游排放 kg,Tier 1 - 台灣本地,食品包裝紙容器,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.14548783300000423
RB-00846,砂糖 購買商品之上游排放 公噸,Tier 1 - 台灣本地,甘蔗吸管,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09730945900000165
RB-00847,塑膠膜包材 購買商品之上游排放 kg,Tier 1 - 台灣本地,再生料-廢容器-PE廢塑膠片,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.15603220799999917
RB-00848,可可粉 購買商品之上游排放 公噸,Tier 1 - 台灣本地,芝麻粉,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09682570800001145
RB-00849,玻璃瓶 購買商品之上游排放 kg,Tier 1 - 台灣本地,玻璃容器,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.1317274580000003
RB-00850,鋁罐 購買商品之上游排放 kg,Tier 1 - 台灣本地,再生料-廢鋁容器-鋁錠,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.12579108300000996
RB-00851,塑膠膜包材 購買商品之上游排放 kg,Tier 1 - 台灣本地,再生料-廢容器-PE廢塑膠片,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.15572116699999583
RB-00852,鋁罐 購買商品之上游排放 kg,Tier 1 - 台灣本地,再生料-廢鋁容器-鋁錠,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.12529566699998895
RB-00853,鋁罐 購買商品之上游排放 kg,Tier 1 - 台灣本地,再生料-廢鋁容器-鋁錠,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.1255430000000075
RB-00854,檸檬酸 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09704783399999428
RB-00855,玉米澱粉 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Pop-corn or air-popped maize, unsalted",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09716475000000457
RB-00856,檸檬酸 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09630787500000793
RB-00857,可可粉 購買商品之上游排放 公噸,Tier 1 - 台灣本地,芝麻粉,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09706791600000031
RB-00858,玻璃瓶 購買商品之上游排放 kg,Tier 1 - 台灣本地,玻璃容器,,False,False,,1,不鏽鋼冷軋鋼捲,Taiwan EPA,1.0,0.1327854169999938
RB-00859,食品級CO2 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Smoked lardoons, raw",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09797545900001126
RB-00860,食品級CO2 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Smoked lardoons, raw",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09803858299999035
RB-00861,檸檬酸 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09738966699998741
RB-00862,PET 瓶坯 購買商品之上游排放 kg,Tier 1 - 台灣本地,再生料-廢容器-PET廢塑膠片,,False,False,,1,聚對苯二甲酸乙二酯(PET),Taiwan EPA,1.0,0.13012604200000055
RB-00863,生乳 購買商品之上游排放 公噸,Tier 1 - 台灣本地,沐浴乳(30ml，瓶裝包裝),,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09737174999999354
RB-00864,食鹽 購買商品之上游排放 公噸,Tier 1 - 台灣本地,鹽酸，37％,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09816470799999877
RB-00865,檸檬酸 購買商品之上游排放 公噸,Tier 2 - 國際產業,"Lemonade, with sugar and artificial sweetener(s)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.09787933299999452
RB-00866,電力 購買商品之上游排放 kwh,Tier 1 - 台灣本地,電力排放係數(2011),,False,False,,1,電力間接碳足跡(2021),Taiwan EPA,0.9500000000000001,0.09332466699999031
RB-00867,自來水 購買商品之上游排放 度,Tier 1 - 台灣本地,工業用水（韓國，1998）,,False,False,,1,臺北自來水(2020),Taiwan EPA,0.925,0.08964762499999779
RB-00868,處置 一般事業廢棄物-焚化 mt,Tier 1 - 台灣本地,廢棄物掩埋清理服務(南部科學工業園區-台南園區),,True,False,2:廢棄物掩埋清理服務 南部科學工業園區-台南園區,1,廢棄物焚化處理服務(苗栗縣垃圾焚化廠),Taiwan EPA,0.9039684176445008,0.09518158400000232
RB-00869,處置 一般事業廢棄物-掩埋 mt,Tier 1 - 台灣本地,廢棄物掩埋清理服務(南部科學工業園區-台南園區),,True,True,1:廢棄物掩埋清理服務 南部科學工業園區-台南園區,1,廢棄物掩埋清理服務(南部科學工業園區-台南園區),Taiwan EPA,0.9021822452545166,0.09469049999999868
RB-00870,運輸 一般事業廢棄物-運輸 tkm,Tier 1 - 台灣本地,以柴油動力垃圾車清除運輸一般廢棄物,,True,True,1:以柴油動力垃圾車清除運輸一般廢棄物 | 3:以柴油動力垃圾車清除運輸一般廢棄物,1,以柴油動力垃圾車清除運輸一般廢棄物,Taiwan EPA,0.9500000000000001,0.09537575000000231
RB-00871,氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,Tier 1 - 台灣本地,氮氣,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.103387082999987
RB-00872,氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,Tier 1 - 台灣本地,氮氣,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10288920799999346
RB-00873,氨(NH3)冷媒 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,氮氣,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.1080289590000092
RB-00874,氨(NH3)冷媒 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,氮氣,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10829041600000266
RB-00875,氨(NH3)冷媒 冷媒補充-氨冷凍系統 逸散 (F) 公噸,Tier 1 - 台灣本地,氮氣,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10298349999999346
RB-00876,其他電力 其他未分類製程-其他未歸類設施 外購電力 千度,Tier 2 - 國際產業,"Electricity Low Voltage, domestic use General",,True,True,1:electricity low voltage domestic use general | 2:electricity | 3:electricity,2,"Electricity Low Voltage, domestic use General",Idemat,0.7827832698822021,0.10122383399999535
RB-00877,柴油 引擎發電程序-柴油引擎 固定 (E) 公秉,Tier 1 - 台灣本地,柴油（於水路運輸移動源使用，2017）,,False,False,,1,柴油(未燃燒，2022),Taiwan EPA/MOE,1.0,0.10262208299999998
RB-00878,柴油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,True,False,3:柴油 於鐵路運輸與非道路運輸移動源使用,1,柴油(於捕撈移動源使用，2021),Taiwan EPA,1.0,0.10071737500000211
RB-00879,車用汽油 交通運輸活動-運輸作業車輛 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2016）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.10049495900000238
RB-00880,車用汽油 非製造程序-堆高機 移動 (T) 公秉,Tier 1 - 台灣本地,柴油（於鐵路運輸與非道路運輸移動源使用，2018）,,False,False,,1,車用汽油(於移動源使用，2021),Taiwan EPA,1.0,0.10016075000000058
RB-00881,滅火器 消防活動-消防設施 逸散 (F) 公噸,Tier 2 - 國際產業,Blast furnace gas,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10050437499999987
RB-00882,水肥 水肥處理程序-化糞池 逸散 (F) 人小時,Tier 1 - 台灣本地,廢(污)水處理服務(科技部新竹科學工業園區管理局竹南園區污水處理廠),,False,False,,2,Sewage Treatment Facilities,EPA Supply Chain v1.3.0,0.7956345677375793,0.10265004199999339
RB-00883,乙炔 維修保養程序-其他未歸類設施 製程 (P) 公噸,Tier 1 - 台灣本地,再生料-廢壓縮機/廢馬達二次拆解-廢鋁,,False,False,,1,乙炔,Taiwan EPA,1.0,0.10227474999999231
RB-00884,銲條、棒 維修保養程序-點焊設施 製程 (P) 公噸,Tier 2 - 國際產業,"Mechanical recycled pellets (rPET, rPE, rPP, rPVC), downcycl",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.10222312500000896
RB-00885,冷媒-R-407C，HFC-32/HFC-125/HFC-134a(23.0/25.0/52.0) 冷媒補充-冰水機 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.1192324169999921
RB-00886,冷媒-R-404A，HFC-125/HFC-143a/HFC-134a(44.0/52.0/4.0) 冷媒補充-中、大型冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.12465395800001033
RB-00887,R-507A，HFC-125/HFC-143a(50.0/50.0) 冷媒補充-冰水機 逸散 (F) 公噸,Tier 2 - 國際產業,R-134a,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11069587499999045
RB-00888,HFC-23/R-23三氟甲烷，CHF3 冷媒補充-獨立商用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,"四氫呋喃(1,3-丁二烯製程)",,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.11029174999998759
RB-00889,HFC-32/R-32二氟甲烷，CH2F2 冷媒補充-家用冷凍、冷藏裝備 逸散 (F) 公噸,Tier 1 - 台灣本地,再生料-廢冷暖氣機-廢R22冷媒,,False,False,,1,CaCO3 / 方解石或霰石(Calcite or aragonite) / 100.0869 CO2（公噸/公噸碳酸鹽）,CCA GHG Factor Table,1.0,0.1489142089999973
