Training ID,原始採購品名,標準品名,大類,子類,資料型態,主要材料,建議規格欄位,常用單位,Scope 3候選類別,排放係數匹配關鍵字,資料品質,訓練備註,適用產業
PI-0538,印刷用PS版 kg,印刷用PS版,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0539,印刷用PS版 常用規格,印刷用PS版,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0540,印刷用PS版-採購,印刷用PS版,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0541,銅版紙,銅版紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0542,銅版紙 kg,銅版紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0543,銅版紙 常用規格,銅版紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0544,銅版紙-採購,銅版紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0545,離型紙,離型紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0546,離型紙 kg,離型紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0547,離型紙 常用規格,離型紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0548,離型紙-採購,離型紙,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0549,水性上光油,水性上光油,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0550,水性上光油 kg,水性上光油,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0551,水性上光油 常用規格,水性上光油,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0552,水性上光油-採購,水性上光油,印刷耗材,油墨/版材/紙材,耗材,紙/油墨/塗料,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,kg,範疇3 類別1,printing ink / coated paper,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,包材印刷
PI-0553,PVC電線管,PVC電線管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0554,PVC電線管 pcs,PVC電線管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0555,PVC電線管 常用規格,PVC電線管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0556,PVC電線管-採購,PVC電線管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0557,鍍鋅鋼管,鍍鋅鋼管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0558,鍍鋅鋼管 pcs,鍍鋅鋼管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0559,鍍鋅鋼管 常用規格,鍍鋅鋼管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0560,鍍鋅鋼管-採購,鍍鋅鋼管,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0561,耐熱電纜,耐熱電纜,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0562,耐熱電纜 pcs,耐熱電纜,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0563,耐熱電纜 常用規格,耐熱電纜,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0564,耐熱電纜-採購,耐熱電纜,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0565,無塵室濾網,無塵室濾網,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0566,無塵室濾網 pcs,無塵室濾網,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0567,無塵室濾網 常用規格,無塵室濾網,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0568,無塵室濾網-採購,無塵室濾網,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0569,工業排風扇,工業排風扇,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0570,工業排風扇 pcs,工業排風扇,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0571,工業排風扇 常用規格,工業排風扇,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0572,工業排風扇-採購,工業排風扇,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0573,安全防護手套,安全防護手套,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
PI-0574,安全防護手套 pcs,安全防護手套,工程廠務,管材/線材/安全用品,耗材,鋼/PVC/銅/纖維,牌號/尺寸/厚度/硬度/表面處理/包裝量（依品項填寫）,pcs,範疇3 類別1,construction materials / electrical cable / filter,中,可用於品名標準化、分類與排放係數候選匹配；不可直接當作活動數據。,工程/製造業廠務
